id,method,model,judge_model,score,elapsed_s,passage,num_chars,num_words,num_paragraphs,num_required_sentences,ending_match_count,all_endings_match,source_file
5,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,4.333333333333333,26.22,"The hushed hall of the ancient civilizations wing seemed to amplify every whisper and shuffle of feet. Sunlight, filtered through stained glass, cast an ethereal glow on display cases filled with relics of forgotten empires. A sudden thud, sharp and distinct, cut through the quiet reverence, drawing a few curious glances towards the polished marble. A single glove lay on the museum floor.

Later that afternoon, unpacking from a spontaneous weekend trip, she emptied the pockets of her heavy wool coat. Beneath a crumpled tissue and a few loose coins, her fingers brushed against something smooth and cool. It was a perfect, pearlescent spiral, a stark contrast to the drab fabric. She found a seashell in her winter coat.

The autumn air was crisp and carried the scent of woodsmoke as she arrived at the station. Commuters hurried past, their breath misting in the cool air, but her attention was drawn to the ground. A vibrant carpet of fallen foliage, predominantly shades of ochre and gold, had accumulated overnight. The train platform was covered in yellow leaves.

Later, while sifting through old boxes in the attic, she stumbled upon a forgotten album. Most of the pictures were familiar, snapshots of past holidays and family gatherings. Then, her breath hitched as she turned a page and saw an image of herself, older, with a subtle smile she didn't yet possess. The photograph was dated ten years in the future.",1427,238,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
65,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,5.333333333333333,5.32,"He traced the worn photograph with a trembling finger, the sepia tones blurring as a tear escaped his eye. The faces in the image were a distant memory, a life he barely recognized. A sudden gust of wind rattled the windowpane, and as his voice cracked with emotion, the candle went out when he said her name.

He clutched the crumpled paper in his hand, the edges frayed from countless replays of the same desperate thought. Where was he supposed to go? The journey ahead was an unknown quantity, a terrifying void that stretched out before him. He unfolded it again, hoping for a sign, a whisper of guidance, but the train ticket had no destination printed on it.

The quiet hum of the empty house was broken only by the rustle of paper. He’d hoped for letters, for news, for anything that might bridge the silence that had fallen over their lives. Instead, each one was a pristine white expanse, a silent testament to words unwritten and feelings unexpressed. The mailbox was full of blank postcards.

It was a stark contrast to the vibrant life that usually filled these halls. Dust motes danced in the weak sunlight filtering through the high windows, illuminating the polished wood and hushed reverence. This solitary item, soft and forgotten, spoke of haste, of a sudden departure, or perhaps a lost connection in this place dedicated to preserving history. A single glove lay on the museum floor.",1404,243,4,4,2,False,results/runs/text_io_gem25_n100.jsonl
36,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,9.666666666666666,7.37,"The old house creaked and groaned in the wind, a symphony of forgotten sounds. Dust motes danced in the shafts of moonlight that pierced the grimy windows, illuminating the stillness of the abandoned rooms. Each floorboard whispered tales of long-gone occupants, their laughter and sorrows now mere echoes. A shadow crossed the wall without a body.

Outside, the night was thick with an unsettling quiet, broken only by the distant hum of an unseen engine. Static crackled from a derelict radio perched on a windowsill, its dial frozen in place. The disembodied voice, tinny and distorted, seemed to speak directly to the listener's unease. The radio announcer repeated the same sentence twice.

The garden, once a vibrant tapestry of color, had surrendered to the wild, its overgrown tendrils reaching out like grasping hands. The gate, rusted and swollen, stood stubbornly closed, an unyielding barrier. It was then, in the dim light, that a peculiar detail became apparent. A green ribbon tied the gate shut.

Further down the deserted lane, the skeletal frame of the bus stop offered no comfort. Its empty bench was a stark reminder of journeys interrupted, of people who never arrived. A single, solitary splash of color defied the desolation, a poignant splash against the monochrome world. A red scarf hung from the empty bus stop.",1338,219,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
91,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,3.6666666666666665,375.88,"Dust motes danced in the sliver of light piercing the attic gloom. Among forgotten trunks and cobweb-draped furniture, a battered leather case lay nestled. It was heavy, surprisingly so, and when Sarah pried it open, the scent of aged chemicals and something vaguely metallic filled the air. Inside, nestled amongst yellowed velvet, was an old camera, its brass fittings tarnished but intact. The old camera contained one undeveloped photo.

Her heart hammered against her ribs as she approached the imposing oak door at the end of the hallway. This was it, the room she’d been warned about, the one her grandfather had always kept locked. The key felt unnaturally cold in her trembling hand, a perfect match for the ornate, ancient lock. She hesitated for a moment, a shiver tracing its way down her spine, before inserting the key. The lock clicked before the key turned.

Later, standing on the windswept cliff edge, the sea spray stinging her face, Sarah gazed out at the horizon. The fog had rolled in thick and fast, obscuring everything, and she’d been searching for a landmark, anything to orient herself. Then, a faint glow emerged from the mist, a beacon in the oppressive grey. It flickered, a solitary pulse of light, and then was gone, as if it had never been. The lighthouse blinked once and then vanished.

Returning to the study, the room now bathed in the soft glow of twilight, Sarah ran her fingers over the smooth, cool surface of the mahogany desk. She’d spent hours here, trying to decipher the cryptic notes left behind, searching for clues. Her gaze drifted downwards, to the underside of the heavy oak, and as her fingers brushed against a rough patch, she stopped. A name was carved into the underside of the desk.",1740,298,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
6,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,4.666666666666667,3.8,"The old house creaked and groaned with the weight of unspoken secrets. Dust motes danced in the solitary beam of light that pierced the gloom, illuminating the worn furniture and the faded portraits on the walls. A chill permeated the air, not of cold, but of something ancient and watchful, a presence that seemed to breathe in the shadows. The lantern flickered once before the room fell silent.

He sat at the table, his hands clasped tightly, the knuckles white. The weight of his confession hung heavy between them, a tangible thing in the oppressive quiet. He had rehearsed the words a thousand times, but now, with her so close, they felt foreign and clumsy on his tongue. He finally forced them out, a whisper that barely disturbed the stillness. The candle went out when he said her name.

Across the hall, a forgotten object lay in wait, a silent sentinel guarding the threshold to a different life. Its worn leather and tarnished latches spoke of journeys taken and melodies played, of passion and dedication. It was a promise of escape, a repository of dreams deferred, a tangible link to a world beyond these four walls. A violin case waited beside the doorway.

The dawn painted the sky in hues of rose and gold, a gentle awakening after a long and anxious night. The baker, his face etched with fatigue but his eyes bright with accomplishment, surveyed his empty shelves. The scent of warm dough and caramelized sugar still lingered, a sweet farewell to the fruits of his labor. The bakery sold its last loaf before sunrise.",1539,267,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
66,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,6.333333333333333,29.58,"The old building creaked and groaned around Anya as she ascended. Dust motes danced in the slivers of light that pierced the grimy elevator shaft. Each jolt and shudder of the aging machinery sent a fresh wave of unease through her, a primal instinct screaming to be ignored. She clutched the worn leather strap of her bag, her knuckles white, and tried to focus on the destination, a place she’d only heard whispered about in hushed tones. The elevator stopped on a floor that had no number.

Back in her cramped apartment, Anya sifted through the contents of a forgotten antique dresser. Each compartment held a relic of a past life, faded photographs, brittle letters, a tarnished locket. She was searching for something specific, a small, inlaid box her grandmother had mentioned once, a repository of secrets. As she reached the bottom, the final drawer would not stay closed.

Later that night, the city outside was a muted hum, a distant lullaby. Anya found herself drawn to the window, the cool glass a welcome sensation against her forehead. The street below was deserted, bathed in the pale glow of a streetlamp. Then, a sound, sharp and clear, cut through the silence, a cheerful, incongruous chime. A bicycle bell echoed down the empty street.

A shiver traced its way down Anya’s spine. She pulled back from the window, her gaze fixed on the heavy velvet drapes. The air in the room felt suddenly charged, thick with an unseen presence. She knew, with a certainty that chilled her to the bone, that she was not alone. The curtains moved though the window was closed.",1579,272,4,4,3,False,results/runs/text_io_gem25_n100.jsonl
37,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,3.6666666666666665,6.74,"The rain had been relentless all morning, blurring the edges of the city into a watercolor wash of grey. Inside the usually bustling establishment, the aroma of stale coffee hung heavy in the air, a testament to the quiet hours. Dust motes danced in the single shaft of sunlight that managed to pierce the gloom, illuminating the otherwise deserted tables. The café was empty except for one red chair.

A crisp autumn breeze rustled through the skeletal branches of the trees lining the tracks, sending a cascade of color spiraling downwards. The air carried the scent of damp earth and decaying foliage, a familiar prelude to the colder months. A lone figure stood silhouetted against the muted sky, their breath misting in the cool air. The train platform was covered in yellow leaves.

He hesitated for a moment, his hand hovering over the tarnished brass. The silence of the old house seemed to amplify the sound of his own heartbeat. Years of neglect had settled upon the door, but the mechanism, though stiff, promised to yield. The lock clicked before the key turned.

With each step, the walls seemed to press closer, the shadows deepening at their edges. The air grew colder, carrying with it a faint, unsettling scent of mildew and something else, something ancient and undisturbed. Their voices, once boisterous, were now hushed whispers, swallowed by the encroaching darkness. The hallway narrowed as they walked forward.",1433,238,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
26,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,5.0,645.82,"The old attic was a repository of forgotten things, dust motes dancing in the single shaft of light that pierced the gloom. Amongst the cobweb-draped furniture and moth-eaten textiles, a grandfather clock stood sentinel, its face cracked and its pendulum still. It had been years since it last chimed, a silent testament to the passage of time that had somehow stalled within these walls. The clock hands pointed in different directions.

A sudden gust of wind rattled the attic window, and a lone lantern, perched precariously on a stack of old books, cast an eerie glow. The flame sputtered, casting dancing shadows that seemed to writhe and twist like spectral figures. The air grew heavy, charged with an unspoken anticipation, as if the very room held its breath. The lantern flickered once before the room fell silent.

Outside, the night was alive with the sounds of the forest, but closer to the water’s edge, a different story was unfolding. Dewdrops clung to the reeds, reflecting the faint moonlight, and the soft earth beside the flowing water bore witness to a multitude of tiny movements. Small creatures had scurried to and fro throughout the night, their delicate passage leaving an indelible mark. The riverbank was covered in tiny footprints.

As dawn began to paint the sky with hues of rose and gold, a solitary figure appeared on the far side of the old stone bridge. They stood still for a moment, a silhouette against the brightening horizon, before lifting a hand in a slow, deliberate gesture. The figure remained motionless, a silent sentinel observing the awakening world. A stranger waved from the far side of the bridge.",1649,276,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
7,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,9.333333333333334,9.02,"The old building always felt a little off. Its hallways creaked like ancient bones, and the air was perpetually thick with the scent of dust and forgotten lives. I’d taken the lift a hundred times before, its journey usually marked by the familiar ding of each ascending level. But today, something was different. The ascent felt unnervingly smooth, and when the doors finally parted, I found myself staring into a space that defied all logic. The elevator stopped on a floor that had no number.

Hesitantly, I stepped out, the strange silence amplifying the thud of my own heart. The room was sparsely furnished, dominated by a single, chipped porcelain sink. Water dripped rhythmically from the tap, a monotonous, lonely sound in the stillness. Next to it, a small, ceramic container held a jumble of brightly colored plastic and mother-of-pearl discs. A jar of buttons sat beside the sink.

I wasn't sure what I was looking for, or why I'd been drawn to this peculiar place, but a sense of unease began to settle deep within me. On a small, wooden table, a single, folded piece of parchment lay waiting. I picked it up, my fingers trembling slightly as I unfolded the brittle paper. The words were few, cryptic, and left me with more questions than answers. The letter was signed with only a question mark.

Turning to leave, I noticed a small, overgrown patch of greenery visible through a grimy window. It looked like a forgotten garden, choked with weeds and wild blooms. A sudden urge to escape the oppressive atmosphere of the building pushed me towards a distant door. As I reached for the handle, a faint breeze seemed to rustle through the leaves outside, and a low, mournful sound announced its readiness to yield. The garden gate opened with a sound like a sigh.",1775,307,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
97,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,5.333333333333333,39.66,"The old house creaked and groaned under the weight of the gathering storm. Rain began to fall in fat, heavy drops, splattering against the dusty windows. A lone figure sat on the veranda, watching the sky darken and feeling the approaching chill. The porch swing moved in perfect time.

Dawn broke, painting the sky in hues of soft pink and orange, a stark contrast to the tempest that had raged through the night. The air was clean and crisp, carrying the faint scent of damp earth and something sweet. People emerged from their homes, drawn by the promise of a new day and a familiar comfort. The bakery sold its last loaf before sunrise.

Inside the grand old house, a sense of unease settled. Objects seemed to shift slightly in their places, and shadows danced where there was no light. A feeling of being watched permeated the air, a silent observer in the stillness. The mirror cracked without making a sound.

As the sun climbed higher, a gentle breeze rustled through the reeds by the water. Small creatures scurried to and fro, their busy lives unfolding in the soft morning light. A delicate trail marked their passage, a testament to the unseen activity of the wild. The riverbank was covered in tiny footprints.",1224,213,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
38,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,3.3333333333333335,2.92,"The storm raged outside, a furious symphony of wind and rain lashing against the windows. Inside, the flickering light cast dancing shadows across the worn faces of the guests gathered around the table. They spoke in hushed tones, sharing stories and memories, each word a fragile ember against the encroaching darkness. The last candle burned longer than expected.

Dawn approached, painting the eastern sky with subtle hues of grey and rose. The baker, his hands dusted with flour and his brow beaded with sweat, worked tirelessly through the night. The aroma of yeast and sugar filled the air, a comforting promise of warmth and sustenance. The bakery sold its last loaf before sunrise.

Later that morning, the grand doors creaked open, revealing the hushed interior of the abandoned playhouse. Dust motes swirled in the shafts of light, illuminating the velvet seats and the faded grandeur of the stage. A faint, lingering sweetness hung in the air, a ghost of past performances and lingering applause. The empty theater smelled of popcorn and roses.

In a forgotten corner of the old library, a young scholar pored over ancient texts, seeking answers hidden within their brittle pages. He ran his fingers along the smooth wood of the massive oak desk, a relic of generations past. His search led him to a hidden inscription, a silent testament to someone who had sat here before him. A name was carved into the underside of the desk.",1439,241,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
67,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,9.666666666666666,23.95,"The velvet seats, worn smooth by generations of eager patrons, creaked softly in the gloom. Dust motes danced in the solitary beam of light piercing the grime-streaked proscenium arch, illuminating the faded grandeur of the once-vibrant stage. Silence hung heavy, broken only by the phantom echoes of applause and forgotten melodies. A whisper traveled through the empty theater.

Outside, the city hummed with a life that seemed a world away from this forgotten sanctuary. A discarded flyer, advertising a long-past performance, fluttered in a gentle breeze, landing near a chipped marble fountain. Its water, once a lively cascade, now trickled with a mournful sigh, reflecting the indifferent sky. A torn ticket lay beside the fountain.

As twilight deepened, the familiar streetlights flickered on, casting long, distorted shadows. The row of houses, usually a comforting constant, seemed to shift and rearrange themselves in the gathering darkness. A sense of unease settled, as if the very architecture was playing tricks on the observer's perception. The house number changed after sunset.

Then, a melody, faint at first, began to drift from an unseen source. It was a melancholic tune, carried on the wind, weaving its way through the quiet streets. With each note that bloomed, the oppressive atmosphere seemed to lift, the world holding its breath. The rain stopped whenever the music began.",1402,220,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
98,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,5.0,20.97,"The old house creaked with a thousand forgotten stories, its silence a heavy blanket woven with dust motes and the scent of aged wood. Eleanor traced the worn banister, her fingers catching on splintered edges, each one a tiny testament to years of passing feet. The air grew colder as she ascended, a chill that had nothing to do with the autumn evening outside. She paused on the landing, her gaze drawn to the top of the staircase, where a glimmer caught her eye. The final stair was painted gold.

As she stepped out onto the street, the sky was bleeding into twilight, a bruised purple and orange canvas. The usual clamor of the city was muted, a distant hum that seemed to recede with each passing moment. She walked past shuttered shops and empty benches, the deserted sidewalks echoing her solitary steps. Then, with a soft click, a warm glow bloomed in the distance, followed by another, and another, painting stripes of light across the darkening pavement. The streetlights turned on one at a time.

Back in her sparsely furnished apartment, the silence pressed in once more, broken only by the rhythmic tick of a clock. Eleanor sat by the window, watching the world outside fade into obscurity. A sudden draft, impossibly cool, snaked across her skin, though she knew the window was sealed tight. She blinked, a trick of the light perhaps, but then she saw it again, a distinct ripple, a gentle sway. The curtains moved though the window was closed.

Later, drawn by an inexplicable urge, she found herself on the outskirts of town, in a vast, empty meadow bathed in moonlight. It was a place she had never seen before, yet it felt strangely familiar, like a half-remembered dream. And there, scattered across the landscape, were countless wooden portals, each one standing sentinel, silhouetted against the starry sky. The field was full of doors standing upright.",1876,321,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
8,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,8.0,52.22,"The afternoon storm arrived with a sudden fury, the sky turning a bruised purple. Fat drops began to splat against the windowpanes, and the wind whipped the leaves into a frenzied dance. Inside, a forgotten bowl of fruit sat on the porch swing, its vibrant colors muted by the encroaching gloom. A basket of peaches sat in the rain.

As the downpour subsided, a strange quiet settled over the landscape. The air was thick with the scent of wet earth and petrichor. The usual sounds of the neighborhood were muffled, as if the world itself was holding its breath. A thin mist covered the baseball field.

Later, as the sun began to peek through the clouds, a peculiar stillness permeated the house. The digital clock on the nightstand flickered, its numbers momentarily blurring. A faint hum emanated from the landline, a relic of a bygone era, yet its display held an impossible message. The old phone displayed a missed call from tomorrow.

The lingering moisture in the air seemed to have seeped into the very fabric of the house, carrying with it the forgotten scents of time. Sunlight, now weak and watery, illuminated motes dancing in the air, each carrying a whisper of the past. A sense of quiet abandonment hung heavy, a testament to moments that had passed and those yet to come. The room smelled like dust and peppermint.",1331,231,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
39,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,9.333333333333334,19.11,"Elara traced the faded ink with a trembling finger, the words a whisper from a past she barely remembered. The scent of old paper and dried flowers filled the air, a comforting balm against the unease that had settled over her since she’d unearthed the forgotten journal from the attic. Each entry felt like a secret shared, a fragment of a life lived in the shadows, and she found herself drawn deeper into its cryptic narratives, a moth to a flame. The notebook pages were warm to the touch.

A sudden sharp sound fractured the quiet, jolting her from her reverie. She glanced around the empty room, her heart hammering against her ribs. It couldn't have been the wind; the windows were all sealed. The sound came again, a distinct, insistent chime that echoed oddly in the stillness. The doorbell rang though the house had no doorbell.

Hesitantly, Elara rose, her gaze drawn to the landing at the top of the stairs. A faint luminescence, not from any lamp, seemed to emanate from that direction, casting long, dancing shadows across the familiar Persian rug. The air grew colder, and a prickle of apprehension crawled up her spine as she ascended, each step a creak in the otherwise profound silence. The moonlight turned the staircase silver.

At the top, nestled on the dusty banister, lay a single, cream-colored envelope. It was unmarked, save for the delicate looping script on its front, a script that mirrored the handwriting within the notebook. With a sense of dread and an undeniable curiosity, Elara carefully picked it up and opened it. The letter was signed with only a question mark.",1601,275,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
99,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,10.0,9.28,"The rain lashed against the windowpanes, a relentless drumming that mirrored the anxiety churning in young Leo's stomach. He clutched his worn backpack, the damp canvas clinging to his fingers. Every child in the room seemed to be whispering about the upcoming exam, their hushed tones a symphony of fear and anticipation. The classroom smelled of chalk and wet coats.

Later that afternoon, amidst the scattered papers and forgotten textbooks, Leo found a small, folded note tucked beneath his desk. His heart leaped, hoping it was a message from his friend, perhaps a shared joke or a plan for recess. Instead, the stark, handwritten words offered no comfort, only a chilling enigma. The letter was signed with only a question mark.

He hurried home, the wind tugging at his clothes as he navigated the glistening pavements. The sky had turned a bruised purple, and the first fat drops of rain began to fall. As he reached the grand oak door of his house, a sudden gust of wind swept through the open porch, and an object, previously unnoticed, sprang to life. The umbrella opened by itself in the hallway.

Inside, the house felt eerily quiet, the usual warmth replaced by a lingering chill. He lit a small candle on the mantelpiece, its flickering flame casting dancing shadows on the walls. He thought of the strange occurrences of the day, the unsettling note, the phantom umbrella, and then, a name, unbidden, surfaced in his mind. The candle went out when he said her name.",1481,253,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
9,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,8.0,3.46,"The mist clung to the riverbanks, muffling the usual sounds of the late afternoon. Across the water, the skeletal frame of the old crossing loomed, a silent sentinel against the bruised sky. As the wind picked up, a low, resonant vibration began to emanate from its ancient timbers. The old bridge hummed in the wind.

Inside the dimly lit diner, the air was thick with the scent of stale coffee and desperation. A single fluorescent bulb flickered overhead, casting a sickly yellow glow on the worn Formica tabletops. Drawn by the light, a solitary creature fluttered, its wings a frantic dance against the glass. A moth circled the lamp until dawn.

Later, the town settled into a profound quiet, broken only by the distant chirping of crickets. A lone figure, silhouetted against the faint moonlight, pedaled slowly down the deserted thoroughfare. The rhythmic whir of the tires was punctuated by a sudden, sharp peal. A bicycle bell echoed down the empty street.

In a room somewhere, a voice crackled to life, cutting through the stillness. The words were mundane, a fragment of news or weather, delivered with a practiced, disembodied tone. The message seemed to lose its impact, its meaning dissolving in the repetition. The radio announcer repeated the same sentence twice.",1281,212,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
69,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,10.0,52.55,"The old house creaked and groaned around her, each settling timber a whisper in the deepening twilight. Dust motes danced in the shafts of fading sunlight that pierced the grimy windowpanes, illuminating forgotten corners and the silent accumulation of years. She ran a finger along the warped wood of a cabinet, a faint scent of lavender and something else, something metallic and strange, clinging to the air. A tiny bell rang inside the cupboard.

Outside, the wind began to stir, rustling the leaves of the ancient oak tree that dominated the overgrown garden. It was a gentle breeze at first, then it gained a rhythm, a steady push and pull against the weathered wood of the porch. The chains groaned a familiar song, a melody she'd heard countless times before, a comforting presence in the otherwise unsettling quiet. The porch swing moved in perfect time.

A folded piece of paper lay on the doormat, an anomaly in the otherwise undisturbed entryway. It was old and brittle, the ink faded to a ghostly brown. Her heart gave a strange flutter as she picked it up, the weight of it surprisingly light, yet imbued with a palpable sense of mystery. The letter was signed with only a question mark.

Later, with the lamp casting long shadows, she unfolded a faded map, its edges frayed and yellowed. It depicted the surrounding countryside, familiar landmarks sketched with a charming, if slightly inaccurate, hand. But as her eyes traced the winding paths and dotted lines, a peculiar discrepancy emerged, a blank space where a well-worn track should have been. The map showed a road that was not there.",1607,273,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
40,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,9.0,4.1,"The old attic was a repository of forgotten stories, each dusty object whispering tales of lives lived long ago. Sunlight, filtering through a grimy windowpane, illuminated motes of dust dancing in the air, creating a silent ballet. Among the scattered relics, a small, forgotten toy lay nestled in a velvet-lined box, its smooth surface cool to the touch. A glass marble caught the morning light.

Downstairs, a quiet unease settled over the house, a subtle dissonance that pricked at the edges of awareness. The hum of the refrigerator seemed unusually loud, and the ticking of the grandfather clock felt like a countdown to an unknown event. A disembodied voice, tinny and repetitive, emanated from a vintage radio in the kitchen. The radio announcer repeated the same sentence twice.

The kitchen itself held a peculiar stillness, a sense of suspended animation. Unwashed dishes from breakfast remained piled in the sink, a silent testament to the morning's interrupted routine. A half-finished cup of tea grew cold, its surface mirroring the dim light. A jar of buttons sat beside the sink.

Outside, the world continued its predictable rhythm, yet a subtle shift in the air suggested something was amiss. A gentle breeze rustled the leaves of the ancient oak tree, carrying with it the scent of damp earth and blooming jasmine. A solitary bird chirped from its perch, its song strangely melancholic. A feather floated upward instead of down.",1447,236,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
2,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,8.666666666666666,605.17,"Rain slicked the cobblestones, reflecting the muted glow of streetlights. A lone figure, hunched against the drizzle, paused before a peculiar boutique. Its entrance was adorned with faded velvet curtains, and through the dusty glass, a vibrant splash of color caught the eye. The shop window displayed a dress made of maps.

Drawn by an unseen curiosity, the figure drifted towards the town square, seeking refuge from the encroaching chill. The central fountain, usually a hub of activity, was deserted save for a scattering of fallen leaves. The gentle murmur of water provided a melancholic soundtrack to the quiet evening. A torn ticket lay beside the fountain.

Further down the street, a dimly lit antique store beckoned. The air inside was thick with the scent of aged paper and forgotten stories. Amongst the cluttered shelves and dusty heirlooms, a tarnished wooden box sat open, its contents hinting at a life lived long ago. The old camera contained one undeveloped photo.

Finally, the figure found solace in a familiar haunt, a cozy haven filled with the comforting aroma of ink and paper. Soft light spilled from lamps, illuminating rows upon rows of stories waiting to be discovered. A watchful presence, a creature of quiet contemplation, surveyed its domain with serene indifference. The bookshop cat guarded the poetry shelf.",1344,217,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
70,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,3.0,3.38,"The old house creaked and groaned in the pre-dawn chill. Shadows danced in the corners, cast by the sliver of moon peeking through the clouds. A draft, smelling faintly of dust and forgotten things, stirred the cobwebs hanging like macabre decorations from the rafters. The attic window had been open all night.

Later that morning, a hush fell over the grand halls of the city museum. Visitors, usually a boisterous throng, moved with a somber reverence. The display case, usually a vibrant tableau of ancient artifacts, now held a stark emptiness, save for one small, solitary item. A single glove lay on the museum floor.

In the quiet of her kitchen, Amelia pored over the faded parchment, a frown creasing her brow. The scent of exotic spices filled the air, a promise of a culinary adventure. Yet, a crucial element remained elusive, a puzzle piece that refused to fit into the grand design of the dish she was determined to create. The recipe called for one impossible ingredient.

As twilight descended, painting the sky in hues of orange and purple, a lone figure pedaled through the deserted lanes. The quiet was profound, broken only by the rhythmic whir of wheels and the distant chirping of crickets. Then, a bright, clear sound pierced the stillness, a cheerful, insistent summons. A bicycle bell echoed down the empty street.",1340,226,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
41,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,6.666666666666667,4.3,"The old wooden desk was cluttered with forgotten treasures. Amongst dusty inkwells and brittle quills, a small, faded box sat half-hidden. It was intricately carved with swirling patterns that hinted at a distant land. With a hesitant breath, she lifted the lid, revealing its sole occupant. The envelope contained a single dried leaf.

Outside, the night was a velvet cloak studded with stars. The wind whispered secrets through the eaves, a mournful lullaby. A single lamp cast a warm, inviting glow, a beacon in the darkness. Drawn by the light, an unseen creature fluttered. A moth circled the lamp until dawn.

The next morning, the city awoke with its usual bustle. Sunlight glinted off chrome and glass, a stark contrast to the quiet night. Wandering through the narrow streets, she found herself drawn to a peculiar storefront. It was a place of dreams and fabrics, where the ordinary was art. The shop window displayed a dress made of maps.

Intrigued, she stepped closer, tracing the lines of continents and oceans with her finger. The craftsmanship was exquisite, the detail remarkable. Yet, as her gaze followed a winding river, a peculiar anomaly caught her eye. A familiar landmark seemed misplaced, a path leading to an unknown destination. The map showed a road that was not there.",1297,215,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
71,IO,gemini-2.5-flash-lite,gemini-3.1-flash-lite-preview,8.333333333333334,3.62,"The air, usually crisp with the scent of approaching autumn, held a strange stillness. A hush fell over the woods, a prelude to something unexpected. Then, a whisper of white began to drift down, silent and soft, blanketing the still-green grass and the vibrant, unfallen foliage. The first snow fell before the leaves had turned.

Later that week, a small, unmarked package arrived, left on the doorstep with no explanation. Inside, nestled amongst crinkled tissue paper, was a single, perfectly preserved specimen. It was a maple leaf, its edges a delicate brown, its veins still faintly visible, a tangible piece of a season that seemed to have been skipped. The envelope contained a single dried leaf.

As the sun dipped below the horizon, casting long shadows across the yard, a gentle rhythm began. The old wooden swing, creaking its familiar song, swayed back and forth. It seemed to respond to an unseen breeze, or perhaps a memory of warmer days, a comforting, steady motion in the deepening twilight. The porch swing moved in perfect time.

Inside, by the flickering lamplight, a worn leather-bound book lay open. The pages, filled with faded ink and pressed flowers, held a warmth that radiated outward. It was as if the stories and emotions contained within had seeped into the very fibers of the paper, a testament to the life they had once held. The notebook pages were warm to the touch.",1402,237,4,4,4,True,results/runs/text_io_gem25_n100.jsonl
